id,u_x_real,T_ux_real,c_real,d_bx_real,delta_x,delta_y,N_p,u_x_awcc,u_rms_x_awcc,T_ux_awcc,n_awcc
4267,49.63223916790757,0.0170341521663103,0.3131081987294122,0.0042855549885871,0.0071334687014089,0.0017110608099658,13,49.75016391941978,1.3069994934144824,0.026271260041101,1363.0
4268,17.56900637029207,0.0190675293667398,0.1846289558050079,0.0180147034601977,0.0051605254052081,0.0009061549374157,6,17.561355860095322,0.6562702717857768,0.0373701368512792,13417.0
4269,28.781649754372783,0.1515791238272441,0.3812752904188918,0.0102467074744584,0.0029052065116879,0.0015174932430251,17,29.69278266759505,4.777119255618506,0.160884862462957,25818.0
4270,46.64602275933438,0.025284685040461,0.1547700050642502,0.0102701134507633,0.0055176987517975,0.0015420921949347,19,46.59567918762605,1.533056291088009,0.032901254318343,16516.0
4271,43.70246815727052,0.1855777468769999,0.2897511107450669,0.0126683274359211,0.0080961488978774,0.0012871765526837,19,45.14974836282892,7.1806312410748365,0.1590403380185068,22506.0
4272,20.03813859705025,0.1158311292017006,0.1077813899816424,0.0114346317389555,0.0048298190855503,0.001602115010671,12,20.12698401848949,2.346979480357894,0.1166086025706514,6948.0
4273,43.32992781864659,0.010049560986466,0.0088737624459947,0.0144217193051977,0.0027317628173679,0.0007599625035462,19,43.34947907081666,0.9822340785309448,0.0226584978547572,625.0
4274,40.77610600348337,0.3229802505277956,0.3560737260624502,0.0043791373814381,0.0026035571446716,0.0016923827531696,9,38.52496274957412,13.052206939696369,0.3387986907226965,12577.0
4275,42.21632346449407,0.3368231026840971,0.1863529296833681,0.0174056713718791,0.0016622256587812,0.0008507686772285,6,46.31470954901785,14.617087013199091,0.3156035556636468,33315.0
4276,29.622856627134045,0.3126758585771433,0.2794160304164496,0.0185724214902804,0.0025268253967048,0.0016755446319236,16,32.42190823093579,6.854400664411644,0.2114126230815565,12167.0
4277,38.53387965790152,0.0233360005821881,0.1346186086047301,0.0027023127585258,0.003758406960989,0.0012896060746163,13,38.652603542220575,1.3004365930475934,0.033644217306788,967.0
4278,14.054500175902067,0.1424078886026743,0.2704498837373599,0.0022599288528227,0.0024526480598817,0.0004009941413701,12,14.387600074543712,1.925646107557298,0.1338406751355554,42579.0
4279,21.528600403459027,0.1472367915988004,0.1664164795787622,0.0091339008120161,0.0028972730748215,2.336292848095445e-06,18,21.817483564742385,3.1633788514844787,0.144992837606468,9828.0
4280,9.235746581037104,0.237263265937928,0.2806219529124905,0.0047519679836845,0.0035000648382582,6.041173402219036e-05,11,9.908755113164556,2.059117573356739,0.2078078981507011,20147.0
4281,45.056159340118285,0.069116249283181,0.3853868474665828,0.0131869282305603,0.0038342543642105,0.0012718927316013,14,45.10650961523755,3.601335425798433,0.0798407027393194,41866.0
4282,32.28771975230662,0.1785709374797114,0.039501423178953,0.0157383978326077,0.0019816876211691,0.0003441853478608,17,32.80103399366116,2.5818616576036177,0.0787128130809097,2178.0
4283,2.3741168081376087,0.3397405951142557,0.146724009847291,0.0019898540730365,0.0063991956352766,0.000678999591216,6,2.466173805601223,1.1206118040268511,0.4543928742904071,174.0
4284,11.513558565322494,0.0294542858198073,0.2218716614247934,0.0026691644750094,0.0039631198836227,0.0003573264106624,6,11.535620349365717,0.3901049526063044,0.0338174229726409,54898.0
4285,4.434383128672419,0.1949435839975506,0.2071321442703954,0.0193167482145283,0.0034197732604388,0.0014470062772843,5,4.5895519003476,0.6719308586467236,0.1464044580465107,4187.0
4286,49.70691589890507,0.2594183087477038,0.3228586441422134,0.0142436711990644,0.0028158736875418,0.001060516549655,6,53.44319612980418,13.31345232584196,0.2491140741939519,79522.0
4287,31.28818280332053,0.1421648480067066,0.2495193106756636,0.0125239767596123,0.0085734586917681,0.0018209370774939,12,31.740239973693967,4.439049984823974,0.1398555898916649,21023.0
4288,34.79124847343907,0.2045924086951012,0.3928357072000864,0.0080106265838726,0.0072689930753273,0.000719058008755,14,37.21866971705716,6.255286225249197,0.1680685062846947,41603.0
4289,31.55876376512201,0.0697671218720866,0.3869935360758425,0.0055000501357877,0.0018504469008212,4.835049056186725e-05,15,31.590491900507573,2.1677018150125966,0.0686188053620579,65706.0
4290,13.53929809865312,0.2559718072953239,0.3422870932369266,0.0039643576787648,0.0039887353002701,0.0012444755168486,16,14.352486877643573,2.965251716555254,0.2066019458393747,5521.0
4291,41.978590896900194,0.0546038859168285,0.2267591960623452,0.0064783390307344,0.000896252510594,0.0005897442834195,6,42.21100819730286,6.2737216784982905,0.1486276198183572,108068.0
4292,42.571982141859344,0.3357618011510021,0.329375521145454,0.0096525293731997,0.0025142950735903,0.0018214174661509,16,49.72290570387369,15.90990963052274,0.3199714378173049,30257.0
4293,9.478993086558916,0.0785365001554678,0.0409833977277415,0.0107629500783153,0.0035650708961766,0.0018164987228162,19,9.477510223091546,0.4554843243872405,0.0480594917510584,855.0
4294,17.099906895609713,0.1826008056566933,0.3017143595138907,0.0037567930243018,0.0014347417117908,0.0011823045859301,11,17.32677135758966,3.953815951401526,0.2281911540126391,10132.0
4295,18.108909087650147,0.2519172142927705,0.1421321097237478,0.01581234921779,0.0068476127181604,1.0832596684939413e-05,16,18.801090930500028,3.8093944304595295,0.2026156058997485,4536.0
4296,12.415526095461116,0.0912476649839593,0.2353741324181706,0.0028889369792587,0.0089488820620191,0.0012399476465622,8,12.347991131151677,1.1508290417875675,0.0931996977941003,3079.0
4297,14.751385482971898,0.0321864588079523,0.1724870443572961,0.0093586559570023,0.0063909959637144,0.0012302432732076,8,14.771742698663171,0.6354451799755838,0.0430176176865774,14448.0
4298,12.097698824710946,0.2478829233459822,0.2777990366570338,0.0094149687794043,0.0070455713530282,0.000954161261283,16,12.988668301898375,1.6947544847223652,0.1304794645094344,8485.0
4299,41.98502367287548,0.2591695370828717,0.3757986527687721,0.0138278406363522,0.009512014480757,0.0004038223443868,6,45.90141091408572,9.28973514497285,0.2023845228278618,64507.0
